date,geo,hashtags,id,text,type,username
2019-08-01 04:28:07,,[],1156783643496370178,"Cleared: Planned construction in Duval on I-295 E north at Exit 49 St Johns Bluff, right lane blocked. Last updated at 08:28:36PM.",official,fl511_northeast
2019-08-01 04:16:09,,[],1156780632690843649,"Cleared: Crash in Duval on I-295 E north at Exit 51 Beach Blvd, left lane blocked. Last updated at 11:47:19PM.",official,fl511_northeast
2019-08-01 04:00:39,,[],1156776732898275328,"Cleared: Planned construction in Duval on SR-21 / Blanding Blvd south at I-295 W, 2 left lanes blocked. Last updated at 08:01:09PM.",official,fl511_northeast
2019-08-01 03:57:18,,[],1156775891093131265,"Cleared: Crash in Duval on I-295 E north at Exit 51 Beach Blvd, on-ramp closed, right lane blocked. Last updated at 11:43:01PM.",official,fl511_northeast
2019-08-01 03:57:18,,"[{'text': 'fl511', 'indices': [107, 113]}]",1156775890447216641,"New: Crash in Duval on I-295 E north at Exit 51 Beach Blvd, left lane blocked. Last updated at 11:47:19PM. #fl511 https://t.co/ttRzPyGkNt",official,fl511_northeast
2019-08-01 03:48:12,,[],1156773597320531968,"Updated: Crash in Duval on I-295 E north at Exit 51 Beach Blvd, on-ramp closed, right lane blocked. Last updated...https://t.co/ttRzPyGkNt",official,fl511_northeast
2019-08-01 03:48:11,,[],1156773596682960896,Cleared: Traffic congestion in Duval on I-295 E north from Exit 52 University Of North Florida to at Exit 49 St Johns Bluff. Last...,official,fl511_northeast
2019-08-01 03:40:13,,[],1156771590102822913,"New: Planned construction in Duval on I-295 E south ramp to Exit 53 Butler, off-ramp closed. Last updated at...https://t.co/B512CnfouV",official,fl511_northeast
2019-08-01 03:38:13,,[],1156771088619180033,"New: Planned construction in Duval on I-295 E north ramp to Exit 53 Butler, off-ramp closed. Last updated at...https://t.co/JiTDDAfDDz",official,fl511_northeast
2019-08-01 03:35:10,,[],1156770317781688320,"Updated: Planned construction in Duval on I-95 north at Atlantic Blvd, 2 right lanes blocked. Last updated at...https://t.co/YL2l5DEP4i",official,fl511_northeast
2019-08-01 03:24:25,,[],1156767615056060417,"Cleared: Crash in Duval on I-295 E north at Exit 51 Beach Blvd, 2 right lanes blocked. Last updated at 11:10:07PM.",official,fl511_northeast
2019-08-01 03:20:15,,[],1156766566144458753,Updated: Traffic congestion in Duval on I-295 E north from Exit 52 University Of North Florida to at Exit 49 St...https://t.co/AKWieifodi,official,fl511_northeast
2019-08-01 03:20:15,,[],1156766565678878720,Cleared: Traffic congestion in Duval on I-95 north at Fuller Warren. Last updated at 10:31:29PM.,official,fl511_northeast
2019-08-01 03:18:08,,[],1156766031618199552,"Cleared: Disabled vehicle in Duval on I-95 north at Fuller Warren, right lane blocked. Last updated at 10:31:22PM.",official,fl511_northeast
2019-08-01 03:11:34,,[],1156764380480049153,"Updated: Crash in Duval on I-295 E north at Exit 51 Beach Blvd, 2 right lanes blocked. Last updated at 11:09:19PM. https://t.co/ttRzPyGkNt",official,fl511_northeast
2019-08-01 03:11:34,,[],1156764379544727553,"Updated: Crash in Duval on I-295 E north at Exit 51 Beach Blvd, 2 right lanes blocked. Last updated at 11:10:07PM. https://t.co/BpIe56V1lD",official,fl511_northeast
2019-08-01 03:03:13,,[],1156762278315941888,"Updated: Crash in Duval on I-295 E north at Exit 51 Beach Blvd, all lanes blocked. Last updated at 11:02:46PM. https://t.co/ttRzPyGkNt",official,fl511_northeast
2019-08-01 03:02:16,,"[{'text': 'fl511', 'indices': [107, 113]}]",1156762040901545985,"New: Crash in Duval on I-295 E north at Exit 51 Beach Blvd, all lanes blocked. Last updated at 11:01:06PM. #fl511 https://t.co/ttRzPyGkNt",official,fl511_northeast
2019-08-01 03:01:12,,[],1156761772210229248,"Updated: Planned construction in Duval on SR-202 / Butler Blvd west at Gate Pkwy, right lane blocked. Last...https://t.co/x9XuM8BpYb",official,fl511_northeast
2019-08-01 02:55:07,,[],1156760240685273090,"Updated: Crash in Duval on I-295 E north at Exit 51 Beach Blvd, all lanes blocked. Last updated at 10:54:22PM. https://t.co/BpIe56V1lD",official,fl511_northeast
2019-08-01 02:52:10,,[],1156759496787726337,"Updated: Crash in Duval on I-295 E north at Exit 51 Beach Blvd, right lane blocked. Last updated at 10:51:16PM. https://t.co/BpIe56V1lD",official,fl511_northeast
2019-08-01 02:42:07,,[],1156756969782415360,"New: Unconfirmed planned construction in Duval on SR-202 / Butler Blvd west at Gate Pkwy, right lane blocked....https://t.co/x9XuM8BpYb",official,fl511_northeast
2019-08-01 02:32:20,,[],1156754507424043009,"Updated: Disabled vehicle in Duval on I-95 north at Fuller Warren, right lane blocked. Last updated at 10:31:22PM. https://t.co/nEkjo2ZY4t",official,fl511_northeast
2019-08-01 02:32:20,,[],1156754505439952896,Updated: Traffic congestion in Duval on I-95 north at Fuller Warren. Last updated at 10:31:29PM. https://t.co/1jwiOWP6nH,official,fl511_northeast
2019-08-01 02:26:06,,[],1156752937328218113,"Cleared: Crash in Clay on SR-21 / Blanding Blvd south at Wells Rd, 2 left lanes blocked. Last updated at 10:24:09PM.",official,fl511_northeast
2019-08-01 02:25:05,,[],1156752681500848128,"New: Crash in Clay on SR-21 / Blanding Blvd south at Wells Rd, 2 left lanes blocked. Last updated at 10:24:09PM....https://t.co/Ci1lVF05HC",official,fl511_northeast
2019-08-01 02:24:05,,[],1156752431453224960,"Cleared: Unconfirmed crash in Clay on SR-21 / Blanding Blvd south at Wells Rd, 2 left lanes blocked. Last updated at 10:20:42PM.",official,fl511_northeast
2019-08-01 02:21:07,,[],1156751685211041792,"New: Unconfirmed crash in Clay on SR-21 / Blanding Blvd south at Wells Rd, 2 left lanes blocked. Last updated at...https://t.co/Ci1lVF05HC",official,fl511_northeast
2019-08-01 02:17:08,,[],1156750682172665862,"New: Disabled vehicle in Duval on I-95 north at Exit 357 Edgewood, left lane blocked. Last updated at 10:16:10PM....https://t.co/4fQU6PYH5m",official,fl511_northeast
2019-08-01 02:13:21,,[],1156749730657054722,@JFRDJAX @ActionNewsJax @CityofJax @docmoreland1 @lennycurry @FHPJacksonville @FarmShareFL 😂 It’s ok!  Fireman alwa… https://t.co/UHMR2AcdNv,official,JSOPIO
2019-08-01 02:07:08,,[],1156748164336164864,Updated: Traffic congestion in Duval on I-295 E north from Exit 51 Beach Blvd to at Exit 49 St Johns Bluff. Last...https://t.co/AKWieifodi,official,fl511_northeast
2019-08-01 02:05:13,,[],1156747681731153920,Updated: Traffic congestion in Duval on I-95 north at Fuller Warren. Last updated at 10:04:29PM. https://t.co/1jwiOX6HMh,official,fl511_northeast
2019-08-01 02:02:17,,[],1156746945307828224,"Updated: Crash in Duval on I-295 E north before Beach Blvd, right lane blocked. Last updated at 10:01:53PM. https://t.co/BpIe56V1lD",official,fl511_northeast
2019-08-01 02:02:17,,[],1156746944741556224,"Updated: Disabled vehicle in Duval on I-95 north at Fuller Warren, right lane blocked. Last updated at 10:01:43PM. https://t.co/nEkjo2ZY4t",official,fl511_northeast
2019-08-01 01:51:45,,[],1156744294386020353,"The bad guy is hoping you leave your vehicle unlocked tonight.

Help the bad guy or prevent yourself from being a v… https://t.co/Eb9M2Ikl8J",official,JSOPIO
2019-08-01 01:51:13,,[],1156744157651537920,"Updated: Planned construction in Alachua on SR-24 / Archer Rd east at I-75, right lane blocked. Last updated at...https://t.co/9iEtUCuDxw",official,fl511_northeast
2019-08-01 01:51:12,,[],1156744156930289664,"Updated: Crash in Duval on I-295 E north before Beach Blvd, right lane blocked. Last updated at 09:50:47PM. https://t.co/BpIe56V1lD",official,fl511_northeast
2019-08-01 01:48:15,,[],1156743412659494912,"Updated: Planned construction in Duval on I-295 W south before Buckman, 2 right lanes blocked. Last updated at...https://t.co/iMStuTWIPq",official,fl511_northeast
2019-08-01 01:47:07,,[],1156743129493573632,Updated: Traffic congestion in Duval on I-95 north from before Atlantic Blvd to at Fuller Warren. Last updated at...https://t.co/1jwiOX6HMh,official,fl511_northeast
2019-08-01 01:45:10,,[],1156742637766041600,"Cleared: Crash in Duval on I-95 north at Fuller Warren, 3 right lanes blocked. Last updated at 09:02:11PM.",official,fl511_northeast
2019-08-01 01:43:08,,[],1156742125884755968,"Cleared: Planned construction in Duval on I-10 east at Exit 343 US-301, left lane blocked. Last updated at 09:05:22PM.",official,fl511_northeast
2019-08-01 01:42:34,,[],1156741982825435136,"New: Planned construction in Duval on I-295 W south at Exit 30 Dunn Ave, right lane blocked. Last updated at...https://t.co/juhlQXl1Wk",official,fl511_northeast
2019-08-01 01:33:08,,[],1156739606483742721,"New: Planned construction in Duval on I-295 W south before Buckman, right lane blocked. Last updated at...https://t.co/iMStuTWIPq",official,fl511_northeast
2019-08-01 01:23:15,,[],1156737122906324992,"New: Disabled vehicle in Duval on I-95 north at Fuller Warren, right lane blocked. Last updated at 09:22:38PM....https://t.co/nEkjo2ZY4t",official,fl511_northeast
2019-08-01 01:20:31,,[],1156736435019554816,Our crews are now leaving the scene... @FHPJacksonville is taking over.,official,JFRDJAX
2019-08-01 01:20:07,,[],1156736334658252801,Updated: Traffic congestion in Duval on I-295 E north from before Beach Blvd to at Exit 49 St Johns Bluff. Last...https://t.co/AKWieifodi,official,fl511_northeast
2019-08-01 01:19:10,,[],1156736094467166208,Updated: Traffic congestion in Duval on I-95 north from beyond Atlantic Blvd to at Fuller Warren. Last updated at...https://t.co/1jwiOX6HMh,official,fl511_northeast
2019-08-01 01:13:41,,[],1156734712880279552,Command has now added a sixth patient to the count.,official,JFRDJAX
2019-08-01 01:07:08,,"[{'text': 'fl511', 'indices': [105, 111]}]",1156733066301386752,New: Traffic congestion in Duval on I-295 E north at Exit 49 St Johns Bluff. Last updated at 09:06:44PM. #fl511 https://t.co/AKWieifodi,official,fl511_northeast
2019-08-01 01:06:08,,[],1156732815041552391,"New: Planned construction in Duval on I-10 east at Exit 343 US-301, left lane blocked. Last updated at...https://t.co/60K7eJPa9V",official,fl511_northeast
2019-08-01 01:03:09,,[],1156732063401353217,"Updated: Crash in Duval on I-95 north at Fuller Warren, 3 right lanes blocked. Last updated at 09:02:11PM. https://t.co/Y8w8jIpRyI",official,fl511_northeast
2019-08-01 01:01:09,,"[{'text': 'fl511', 'indices': [93, 99]}]",1156731559476641795,New: Traffic congestion in Duval on I-95 north at Fuller Warren. Last updated at 09:00:30PM. #fl511 https://t.co/1jwiOX6HMh,official,fl511_northeast
2019-08-01 00:56:31,,[],1156730391593721858,Command has advised this is an MCI level I (5 patients) one with serious injuries....expect delays and be careful of our crews.,official,JFRDJAX
2019-08-01 00:54:52,,[],1156729977083244544,Crews are responding to a traffic accident north bound on the Fuller Warren Bridge....S4 is on scene advising multiple patients....,official,JFRDJAX
2019-08-01 00:54:08,,[],1156729792290611200,"New: Crash in Duval on I-95 north at Fuller Warren, 3 lanes blocked (for non-contiguous blocked lanes). Last...https://t.co/Y8w8jIpRyI",official,fl511_northeast
2019-08-01 00:51:08,,[],1156729040511885313,"New: Planned construction in Duval on I-95 north at Atlantic Blvd, right lane blocked. Last updated at...https://t.co/YL2l5DEP4i",official,fl511_northeast
2019-08-01 00:29:07,,[],1156723499349790722,"New: Planned construction in Duval on I-295 E north at Exit 49 St Johns Bluff, right lane blocked. Last updated...https://t.co/gIg2ImDwc5",official,fl511_northeast
2019-08-01 00:23:11,,[],1156722003770073090,"New: Planned construction in Duval on US-90 / Beach Blvd west at Peach Dr, left lane blocked. Last updated at...https://t.co/GbV6XLrkqI",official,fl511_northeast
2019-08-01 00:16:57,,[],1156720437679796224,Jacksonville/Baldwin: There is construction on US-301 in both directions with the left lane blocked. Use caution...https://t.co/q6rZmrGQeC,official,fl511_northeast
2019-08-01 00:02:15,,[],1156716736764358656,"Updated: Planned construction in Duval on SR-21 / Blanding Blvd south at I-295 W, 2 left lanes blocked. Last...https://t.co/8sseILTHsn",official,fl511_northeast
2019-07-31 23:56:05,,[],1156715187019362304,"New: Traffic congestion in Duval on SR-21 / Blanding Blvd south at I-295 W, 2 left lanes blocked. Last updated at...https://t.co/8sseILTHsn",official,fl511_northeast
